SAM-Road Training Log - 2026-06-13 21:01:07
Epoch 0: 200/5292, train_mask_loss=0.1261, train_topo_loss=0.1627, train_loss=0.2887
Epoch 0: 201/5292, train_mask_loss=0.1253, train_topo_loss=0.1357, train_loss=0.2611
Epoch 0: 202/5292, train_mask_loss=0.1307, train_topo_loss=0.0992, train_loss=0.2299
Epoch 0: 203/5292, train_mask_loss=0.1286, train_topo_loss=0.1354, train_loss=0.2641
Epoch 0: 204/5292, train_mask_loss=0.1780, train_topo_loss=0.1030, train_loss=0.2810
Epoch 0: 205/5292, train_mask_loss=0.1412, train_topo_loss=0.1308, train_loss=0.2721
Epoch 0: 206/5292, train_mask_loss=0.1249, train_topo_loss=0.0883, train_loss=0.2132
Epoch 0: 207/5292, train_mask_loss=0.1139, train_topo_loss=0.1253, train_loss=0.2392
Epoch 0: 208/5292, train_mask_loss=0.1340, train_topo_loss=0.1387, train_loss=0.2727
Epoch 0: 209/5292, train_mask_loss=0.1542, train_topo_loss=0.1556, train_loss=0.3098
Epoch 0: 210/5292, train_mask_loss=0.1486, train_topo_loss=0.1179, train_loss=0.2664
Epoch 0: 211/5292, train_mask_loss=0.1483, train_topo_loss=0.1756, train_loss=0.3239
Epoch 0: 212/5292, train_mask_loss=0.1419, train_topo_loss=0.1538, train_loss=0.2957
Epoch 0: 213/5292, train_mask_loss=0.1183, train_topo_loss=0.0608, train_loss=0.1791
Epoch 0: 214/5292, train_mask_loss=0.1334, train_topo_loss=0.1200, train_loss=0.2534
Epoch 0: 215/5292, train_mask_loss=0.1443, train_topo_loss=0.1114, train_loss=0.2557
Epoch 0: 216/5292, train_mask_loss=0.1222, train_topo_loss=0.1039, train_loss=0.2261
Epoch 0: 217/5292, train_mask_loss=0.1466, train_topo_loss=0.1647, train_loss=0.3113
Epoch 0: 218/5292, train_mask_loss=0.1377, train_topo_loss=0.1397, train_loss=0.2774
Epoch 0: 219/5292, train_mask_loss=0.1261, train_topo_loss=0.1330, train_loss=0.2590
Epoch 0: 220/5292, train_mask_loss=0.1630, train_topo_loss=0.1655, train_loss=0.3286
Epoch 0: 221/5292, train_mask_loss=0.1401, train_topo_loss=0.1259, train_loss=0.2660
Epoch 0: 222/5292, train_mask_loss=0.1268, train_topo_loss=0.1264, train_loss=0.2532
Epoch 0: 223/5292, train_mask_loss=0.1529, train_topo_loss=0.0997, train_loss=0.2526
Epoch 0: 224/5292, train_mask_loss=0.1458, train_topo_loss=0.1132, train_loss=0.2590
Epoch 0: 225/5292, train_mask_loss=0.1658, train_topo_loss=0.1242, train_loss=0.2900
Epoch 0: 226/5292, train_mask_loss=0.1432, train_topo_loss=0.1221, train_loss=0.2653
Epoch 0: 227/5292, train_mask_loss=0.1469, train_topo_loss=0.1369, train_loss=0.2839
Epoch 0: 228/5292, train_mask_loss=0.1790, train_topo_loss=0.1630, train_loss=0.3421
Epoch 0: 229/5292, train_mask_loss=0.1136, train_topo_loss=0.1211, train_loss=0.2347
Epoch 0: 230/5292, train_mask_loss=0.1468, train_topo_loss=0.1220, train_loss=0.2687
Epoch 0: 231/5292, train_mask_loss=0.1491, train_topo_loss=0.1076, train_loss=0.2567
Epoch 0: 232/5292, train_mask_loss=0.1328, train_topo_loss=0.1386, train_loss=0.2714
Epoch 0: 233/5292, train_mask_loss=0.1516, train_topo_loss=0.1485, train_loss=0.3001
Epoch 0: 234/5292, train_mask_loss=0.1224, train_topo_loss=0.0687, train_loss=0.1911
Epoch 0: 235/5292, train_mask_loss=0.1443, train_topo_loss=0.1555, train_loss=0.2998
Epoch 0: 236/5292, train_mask_loss=0.1215, train_topo_loss=0.0852, train_loss=0.2067
Epoch 0: 237/5292, train_mask_loss=0.1847, train_topo_loss=0.1349, train_loss=0.3196
Epoch 0: 238/5292, train_mask_loss=0.1632, train_topo_loss=0.1426, train_loss=0.3058
Epoch 0: 239/5292, train_mask_loss=0.1687, train_topo_loss=0.1753, train_loss=0.3441
Epoch 0: 240/5292, train_mask_loss=0.1315, train_topo_loss=0.1201, train_loss=0.2516
Epoch 0: 241/5292, train_mask_loss=0.1123, train_topo_loss=0.1205, train_loss=0.2328
Epoch 0: 242/5292, train_mask_loss=0.1455, train_topo_loss=0.1424, train_loss=0.2879
Epoch 0: 243/5292, train_mask_loss=0.1480, train_topo_loss=0.1014, train_loss=0.2493
Epoch 0: 244/5292, train_mask_loss=0.1412, train_topo_loss=0.1406, train_loss=0.2818
Epoch 0: 245/5292, train_mask_loss=0.1450, train_topo_loss=0.1633, train_loss=0.3084
Epoch 0: 246/5292, train_mask_loss=0.1503, train_topo_loss=0.2135, train_loss=0.3638
Epoch 0: 247/5292, train_mask_loss=0.1249, train_topo_loss=0.1180, train_loss=0.2429
Epoch 0: 248/5292, train_mask_loss=0.1349, train_topo_loss=0.1217, train_loss=0.2566
Epoch 0: 249/5292, train_mask_loss=0.1410, train_topo_loss=0.1123, train_loss=0.2533
Epoch 0: 250/5292, train_mask_loss=0.1585, train_topo_loss=0.1461, train_loss=0.3046
Epoch 0: 251/5292, train_mask_loss=0.1388, train_topo_loss=0.1774, train_loss=0.3162
Epoch 0: 252/5292, train_mask_loss=0.1473, train_topo_loss=0.1174, train_loss=0.2647
Epoch 0: 253/5292, train_mask_loss=0.1729, train_topo_loss=0.1195, train_loss=0.2924
Epoch 0: 254/5292, train_mask_loss=0.1154, train_topo_loss=0.1307, train_loss=0.2461
Epoch 0: 255/5292, train_mask_loss=0.1277, train_topo_loss=0.1066, train_loss=0.2343
Epoch 0: 256/5292, train_mask_loss=0.1361, train_topo_loss=0.1688, train_loss=0.3050
Epoch 0: 257/5292, train_mask_loss=0.1718, train_topo_loss=0.1036, train_loss=0.2754
Epoch 0: 258/5292, train_mask_loss=0.1563, train_topo_loss=0.1352, train_loss=0.2915
Epoch 0: 259/5292, train_mask_loss=0.1499, train_topo_loss=0.1363, train_loss=0.2862
Epoch 0: 260/5292, train_mask_loss=0.1492, train_topo_loss=0.1683, train_loss=0.3176
Epoch 0: 261/5292, train_mask_loss=0.1503, train_topo_loss=0.1213, train_loss=0.2716
Epoch 0: 262/5292, train_mask_loss=0.1440, train_topo_loss=0.1016, train_loss=0.2456
Epoch 0: 263/5292, train_mask_loss=0.1424, train_topo_loss=0.1404, train_loss=0.2828
Epoch 0: 264/5292, train_mask_loss=0.1595, train_topo_loss=0.1130, train_loss=0.2724
Epoch 0: 265/5292, train_mask_loss=0.1609, train_topo_loss=0.1691, train_loss=0.3300
Epoch 0: 266/5292, train_mask_loss=0.1641, train_topo_loss=0.1301, train_loss=0.2942
Epoch 0: 267/5292, train_mask_loss=0.1679, train_topo_loss=0.1308, train_loss=0.2987
Epoch 0: 268/5292, train_mask_loss=0.1315, train_topo_loss=0.1121, train_loss=0.2436
Epoch 0: 269/5292, train_mask_loss=0.1300, train_topo_loss=0.1245, train_loss=0.2546
Epoch 0: 270/5292, train_mask_loss=0.1478, train_topo_loss=0.1377, train_loss=0.2855
Epoch 0: 271/5292, train_mask_loss=0.1591, train_topo_loss=0.1266, train_loss=0.2857
Epoch 0: 272/5292, train_mask_loss=0.1532, train_topo_loss=0.0949, train_loss=0.2481
Epoch 0: 273/5292, train_mask_loss=0.1278, train_topo_loss=0.1285, train_loss=0.2563
